stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/1/private_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
6504512,wave_eventdungeon_017,Campaign,180,7,False,False,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,1420050121,path_grd_mid_centurion_901,1420050121,Normal,,,,,,,path_grd_close_small_036,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_076,3220050121.0,Dash,3220050121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,path_grd_mid_elite1_802,4.0,2120010121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,3320070221.0,Dash,path_grd_mid_elite1_802,,1120010121.0,Normal,1120010121.0,Normal,1120010121.0,Normal,2220040121.0,Normal,path_grd_far_small_006,,3120010121.0,Drop,2220010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,7,33,6,,8.0,path_fly_mid_elite2_805,4.0,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,2310020221.0,Dash,,,,,,,,,
6504513,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,2320050121,path_grd_mid_small_002,3220050121,Drop,3220050121.0,Drop,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_special_065,3120010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,2320050221.0,Drop,path_grd_far_small_009,3220070121.0,Jump,3220070121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,path_grd_mid_elite1_802,0.0,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Drop,2320050121.0,Drop,path_grd_far_small_050,,3220070121.0,Drop,1220030121.0,Drop,3220070121.0,Drop,1220030121.0,Drop,,,,,,,,,,,21,23,4,6.0,8.0,,,,,,,,,,,,,,,,,,,
6504514,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,2310060121,path_grd_mid_small_005,1220040121,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_fly_mid_special_016,1110010121.0,Drop,1110010121.0,Drop,2210010121.0,Drop,2310060221.0,Drop,path_fly_far_small_031,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210040121.0,Drop,path_fly_mid_elite2_805,0.0,1210010121.0,Jump,1210010121.0,Jump,1210010121.0,Drop,2310060121.0,Drop,path_grd_far_small_044,,3220060121.0,Dash,2220040121.0,Dash,3220060121.0,Dash,2220040121.0,Dash,path_fly_far_special_048,8.0,3110010121.0,Jump,3110010121.0,Jump,3110010121.0,Jump,1210010121.0,Jump,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,
6504515,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,2320060121,path_grd_mid_small_070,1220010121,Jump,1220010121.0,Jump,1220010121.0,Jump,2220050121.0,Dash,path_grd_mid_elite1_802,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060221.0,Drop,path_grd_mid_small_012,1220010121.0,Dash,3220020121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_070,,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,path_grd_mid_small_070,,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,
6504516,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,1320010121,path_grd_mid_small_002,1220040121,Jump,1220040121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,path_grd_far_elite1_803,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010221.0,Drop,path_grd_mid_small_055,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,path_grd_far_elite1_803,0.0,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,1320010121.0,Drop,path_grd_mid_small_070,7.0,1220040121.0,Jump,1220050121.0,Jump,1220040121.0,Jump,2220040121.0,Dash,path_grd_mid_small_043,6.0,2220010121.0,Drop,1220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,0,42,0,6.0,10.0,,,,,,,,,,,,,,,,,,,
6504517,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,2320020121,path_grd_mid_small_068,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,2320020221.0,Drop,path_grd_mid_small_008,1220050121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,path_grd_mid_small_061,1220060121.0,Drop,1220050121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,1220060121.0,Drop,1220050121.0,Drop,1220060121.0,Drop,2320020121.0,Drop,path_grd_mid_small_037,6.0,1220050121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,1220060121.0,Drop,path_grd_mid_small_040,5.0,1220060121.0,Drop,1220060121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,18,48,0,,,,,,,,,,,,,,,,,,,,,
6504518,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,1320030121,path_fly_mid_small_018,1210030121,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,2220010121.0,Dash,2120010121.0,Dash,3320010221.0,Dash,1320030221.0,Drop,path_fly_mid_special_016,1210030121.0,Dash,2110010121.0,Dash,1210030121.0,Dash,3210030121.0,Dash,path_grd_mid_elite2_808,0.0,2220010121.0,Dash,2220010121.0,Dash,3320010221.0,Drop,1320030121.0,Drop,path_fly_close_special_046,10.0,1210030121.0,Dash,2110010121.0,Dash,1210030121.0,Dash,3210030121.0,Dash,path_grd_mid_elite2_805,,2220010121.0,Dash,2120010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,0,30,12,5.0,10.0,path_fly_mid_small_002,8.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,
6504519,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,1320040121,path_grd_mid_small_070,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Dash,path_grd_mid_elite2_805,1220040121.0,Dash,1220040121.0,Dash,2320020221.0,Dash,1320040221.0,Dash,path_grd_close_small_069,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Dash,path_grd_mid_small_043,,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_grd_mid_elite2_805,0.0,1220040121.0,Dash,1220040121.0,Dash,2320020221.0,Drop,1320040121.0,Drop,path_grd_mid_small_070,10.0,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Dash,0,27,30,,10.0,path_grd_mid_small_068,6.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,2320020221.0,Drop,,,,,,,,,
6504520,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,2320030121,path_fly_mid_small_018,1210030121,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,3220010121.0,Dash,3220010121.0,Dash,3320030221.0,Drop,2320030221.0,Drop,path_fly_mid_small_036,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_elite2_805,0.0,3220010121.0,Dash,3220010121.0,Dash,3320030221.0,Drop,3320030221.0,Drop,path_grd_mid_elite1_802,10.0,3220010121.0,Dash,3220010121.0,Dash,3220060121.0,Drop,2320030121.0,Drop,path_fly_mid_small_005,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,6,39,18,5.0,10.0,,,,,,,,,,,,,,,,,,,
6504521,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,1310030121,path_fly_mid_small_039,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_fly_mid_elite2_808,1210020121.0,Dash,1210030121.0,Dash,1310030221.0,Drop,1310030221.0,Drop,path_fly_mid_small_039,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_fly_mid_elite3_811,0.0,1210020121.0,Dash,1310030221.0,Drop,1310030221.0,Drop,1310030121.0,Drop,path_fly_mid_small_008,8.0,1210020121.0,Dash,1210020121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_fly_mid_small_005,10.0,1210020121.0,Dash,1210020121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,0,42,6,5.0,10.0,,,,,,,,,,,,,,,,,,,
6504522,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,3320050121,path_grd_mid_small_049,1220040121,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_grd_mid_elite2_808,1220040121.0,Dash,1220040121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,path_grd_mid_small_008,3220020121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3220020121.0,Drop,path_grd_mid_small_043,,3220020121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,1220040121.0,Dash,path_grd_mid_elite2_808,0.0,1220040121.0,Dash,1220040121.0,Dash,3320050121.0,Drop,3320040221.0,Drop,path_grd_close_small_067,10.0,1220040121.0,Dash,3220020121.0,Dash,1220040121.0,Dash,2320020221.0,Drop,9,36,12,5.0,,path_grd_mid_small_040,,3220020121.0,Dash,3220020121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_grd_mid_small_037,3220020121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,1220040121.0,Dash
6504523,wave_eventdungeon_017,Campaign,90,7,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,1320060121,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_small_058,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,1320060221.0,Dash,path_grd_mid_elite1_802,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Drop,1320060221.0,Drop,path_grd_mid_small_043,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,path_grd_mid_elite2_805,0.0,3220050121.0,Dash,3220050121.0,Dash,1320060221.0,Drop,1320060121.0,Drop,path_grd_mid_small_070,10.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,0,60,6,5.0,,path_grd_mid_small_008,,2220040121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,,,,,,,,,
6504524,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,2420060121,path_grd_mid_centurion_902,2420060121,Normal,,,,,,,path_grd_close_small_036,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_076,3220050121.0,Dash,3220050121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,path_grd_mid_elite1_802,4.0,2120010121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,3320070221.0,Dash,path_grd_mid_elite1_802,,1120010121.0,Normal,1120010121.0,Normal,1120010121.0,Normal,2220040121.0,Normal,path_grd_far_small_006,,3120010121.0,Drop,2220010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,7,33,6,,8.0,path_fly_mid_elite2_805,4.0,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,2310020221.0,Dash,,,,,,,,,
6504525,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
6504526,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
6504527,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
6504528,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
6504529,wave_eventdungeon_017,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010146,b_fly_stormbringer_01,2510010146,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,
6504601,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,2320060121,path_grd_mid_small_070,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,path_fly_mid_small_039,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,1310010221.0,Dash,path_grd_mid_small_034,3220060121.0,Drop,3220080121.0,Drop,3220060121.0,Drop,2220050121.0,Dash,path_grd_mid_small_068,0.0,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_043,10.0,3220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,3220080121.0,Normal,,,,,,,,,,,0,30,0,,7.0,,,,,,,,,,,,,,,,,,,
6504602,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3320020121,path_grd_close_small_051,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_grd_mid_elite1_802,3120010121.0,Jump,3120010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_043,3220010121.0,Dash,3220070121.0,Drop,3220010121.0,Dash,3220070121.0,Drop,path_grd_close_small_069,,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2220040121.0,Jump,path_grd_mid_elite1_802,0.0,1220040121.0,Dash,1220040121.0,Dash,3220070121.0,Drop,3320020121.0,Drop,path_grd_close_small_069,5.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,0,42,0,7.0,4.0,,,,,,,,,,,,,,,,,,,
6504603,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,3320010121,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_special_025,3220040121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,3320010221.0,Drop,path_fly_mid_small_024,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3320010121.0,Drop,path_grd_close_small_072,8.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,,,,,,,,,,,6,36,0,6.0,6.0,,,,,,,,,,,,,,,,,,,
6504604,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,2310040121,path_grd_mid_small_052,2220010121,Dash,2220010121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310010221.0,Drop,path_fly_mid_small_050,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,path_grd_mid_special_025,6.0,3120010121.0,Dash,3120010121.0,Dash,3220060121.0,Drop,3220020121.0,Drop,,,,,,,,,,,0,45,0,6.0,,,,,,,,,,,,,,,,,,,,
6504605,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320060121,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Dash,1320060221.0,Dash,path_grd_mid_small_011,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,0.0,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_043,8.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,,,,,,,,,,,0,36,0,,8.0,,,,,,,,,,,,,,,,,,,
6504606,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,3320070121,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220020121.0,Dash,1220020121.0,Dash,path_grd_mid_elite1_802,1120010121.0,Jump,1120010121.0,Jump,2220030121.0,Drop,3320070221.0,Drop,path_fly_mid_small_053,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,path_grd_mid_special_065,0.0,1120010121.0,Dash,1120010121.0,Dash,2220030121.0,Drop,3320070121.0,Drop,path_fly_mid_special_016,11.0,1110010121.0,Drop,1110010121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,,,,,,,,,,,6,45,0,7.0,6.0,,,,,,,,,,,,,,,,,,,
6504607,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,1320040121,path_grd_mid_small_008,3220050121,Drop,3220050121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,path_grd_mid_special_025,2120010121.0,Jump,2120010121.0,Jump,2220010121.0,Drop,1320030221.0,Drop,path_fly_mid_elite1_802,1210030121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,path_grd_mid_elite1_802,0.0,2220010121.0,Dash,2220010121.0,Dash,3220060121.0,Drop,1320040121.0,Drop,path_fly_mid_small_021,10.0,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,3210030121.0,Drop,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,0,60,0,7.0,4.0,,,,,,,,,,,,,,,,,,,
6504608,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,3320060121,path_grd_mid_small_002,2220030121,Jump,3220060121.0,Jump,2220030121.0,Jump,3220060121.0,Jump,path_grd_mid_elite2_805,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060221.0,Drop,path_grd_mid_small_012,2220030121.0,Drop,2220030121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_elite2_805,0.0,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060121.0,Drop,path_grd_mid_special_025,7.0,2220030121.0,Drop,3120010121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,,,,,,,,,,,0,45,0,,8.0,,,,,,,,,,,,,,,,,,,
6504609,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3310050121,path_grd_close_small_001,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_close_small_051,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,0.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,path_grd_close_small_042,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,0,50,1,7.0,,,,,,,,,,,,,,,,,,,,
6504610,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,1310030121,path_fly_mid_small_018,2210020121,Dash,2210020121.0,Dash,2210020121.0,Drop,2210020121.0,Drop,path_fly_mid_special_047,3210010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,1310020221.0,Dash,path_grd_close_small_004,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,path_fly_mid_elite1_802,0.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1310030121.0,Drop,path_fly_mid_small_024,7.0,3210010121.0,Jump,3210010121.0,Jump,3210010121.0,Jump,1210040121.0,Jump,,,,,,,,,,,6,36,0,6.0,6.0,,,,,,,,,,,,,,,,,,,
6504611,wave_eventdungeon_017,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2320010121,path_grd_mid_small_002,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_fly_mid_small_050,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_elite1_802,3220040121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,2320010221.0,Drop,path_grd_mid_elite2_808,0.0,3220040121.0,Dash,3220060121.0,Dash,1320030221.0,Drop,2320010121.0,Drop,path_fly_mid_small_050,10.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_mid_small_043,7.0,3220040121.0,Drop,3220060121.0,Drop,3220040121.0,Drop,3220060121.0,Drop,0,42,0,,8.0,,,,,,,,,,,,,,,,,,,
