stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6500302,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,1320040121,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220030121.0,Dash,1220030121.0,Dash,path_grd_mid_elite1_802,7.0,1120010121.0,Jump,1120010121.0,Jump,1220020121.0,Drop,2320050221.0,Drop,path_fly_mid_small_053,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,path_grd_mid_special_065,0.0,1120010121.0,Dash,1120010121.0,Dash,1220030121.0,Drop,1320040121.0,Drop,path_grd_far_small_071,11.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,,,,,,,,,,,6,30,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500303,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,2310020121,path_fly_mid_small_039,1210020121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_special_025,7.0,3120010121.0,Jump,3120010121.0,Jump,1220030121.0,Drop,1320010221.0,Drop,path_grd_far_small_044,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Drop,2310020121.0,Drop,path_grd_far_small_071,7.0,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,2220040121.0,Jump,,,,,,,,,,,0,38,4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500304,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,2320050121,path_grd_close_small_048,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_069,,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Drop,path_fly_mid_small_039,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,path_grd_close_elite1_801,0.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320050121.0,Drop,path_grd_close_special_064,6.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_small_042,3.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,42,6,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500305,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320060121,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,6.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,,,,,,,,,,,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500306,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3320050121,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050121.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_close_special_064,3.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,0,47,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500307,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,3320060121,path_grd_mid_small_002,2220020121,Drop,2220020121.0,Drop,1220050121.0,Dash,1220050121.0,Dash,path_grd_close_elite1_801,7.0,2220020121.0,Dash,2220020121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_mid_small_050,1210040121.0,Dash,1210040121.0,Dash,1210040121.0,Dash,3210040121.0,Drop,path_grd_close_small_048,,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,path_grd_mid_elite1_802,0.0,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Drop,3320060121.0,Drop,path_grd_close_small_051,6.0,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,21,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500308,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3310020121,path_grd_far_small_003,2220030121,Drop,2220030121.0,Drop,3220070121.0,Dash,3220070121.0,Dash,path_grd_mid_elite1_802,6.0,2220030121.0,Drop,2220030121.0,Drop,3220070121.0,Drop,3320060221.0,Drop,path_grd_far_small_044,2220030121.0,Dash,2220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_fly_mid_special_047,0.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,3310020121.0,Drop,path_grd_far_small_044,9.0,2220030121.0,Dash,2220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,,,,,,,,,,,0,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500309,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320030121,path_grd_mid_elite1_802,2220030121,Jump,2220030121.0,Jump,2220040121.0,Dash,1320030221.0,Dash,path_grd_far_small_044,7.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_fly_mid_small_053,2210010121.0,Jump,2210010121.0,Jump,2210010121.0,Jump,3210030121.0,Dash,path_grd_far_elite1_803,0.0,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,1320030121.0,Drop,path_grd_mid_small_011,6.0,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,,,,,,,,,,,0,21,15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500310,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3320040121,path_grd_close_small_042,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,path_grd_mid_elite1_802,6.0,1220010121.0,Jump,1220010121.0,Jump,3220020121.0,Drop,3320010221.0,Drop,path_grd_close_special_064,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,path_grd_mid_special_025,0.0,1220010121.0,Jump,1220010121.0,Jump,2220040121.0,Drop,3320040121.0,Drop,path_grd_close_small_042,8.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_012,,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,0,55,2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500311,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310010121,path_grd_close_special_024,2120010121,Jump,2120010121.0,Jump,2120010121.0,Drop,2220050121.0,Drop,path_fly_mid_elite1_802,12.0,2210010121.0,Drop,2210010121.0,Drop,3210030121.0,Drop,1310010221.0,Drop,path_fly_close_special_046,2110010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,path_fly_mid_special_016,0.0,2110010121.0,Drop,2110010121.0,Drop,3210030121.0,Dash,1310010121.0,Drop,path_grd_close_special_024,11.0,3120010121.0,Jump,3120010121.0,Jump,1220050121.0,Drop,2220040121.0,Drop,path_grd_mid_special_065,7.0,3120010121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,45,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500312,wave_eventdungeon_001,Campaign,180,5,False,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3420040121,path_grd_mid_centurion_901,3420040121,Normal,,,,,,,path_grd_close_small_001,,3220050121.0,Drop,3220050121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_special_025,1120010121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,3220050121.0,Drop,path_grd_mid_elite1_802,3.0,1120010121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,1320060221.0,Dash,path_fly_close_small_038,,3210020121.0,Jump,1210020121.0,Jump,1210020121.0,Jump,1210020121.0,Jump,path_fly_mid_small_033,,2210020121.0,Drop,2210020121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,6,41,2,4.0,path_grd_mid_small_008,,2220010121.0,Dash,2220010121.0,Dash,1120010121.0,Dash,2320020221.0,Dash,,,,,,,,,,,,,,,,,,,,
6500313,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,3320010151,path_grd_close_small_001,3220050151,Drop,3220050151.0,Drop,3120010151.0,Dash,3120010151.0,Dash,path_grd_close_small_013,4.0,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,2320010251.0,Jump,path_fly_mid_small_050,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_grd_close_elite1_801,0.0,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Drop,3320010151.0,Drop,path_grd_mid_small_043,,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,21,12,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500314,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310020151,path_fly_mid_small_018,3210010151,Drop,3210010151.0,Drop,2110010151.0,Dash,2110010151.0,Dash,path_fly_close_small_029,6.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1310030251.0,Drop,path_grd_close_small_013,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_fly_close_elite1_801,0.0,3210010151.0,Dash,3210010151.0,Dash,2210010151.0,Drop,1310020151.0,Drop,path_fly_mid_small_039,7.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500315,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320040151,path_grd_close_special_064,2120010151,Dash,2120010151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,path_grd_close_small_054,12.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3320010251.0,Drop,path_fly_close_special_044,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,path_grd_close_special_064,0.0,2120010151.0,Dash,2120010151.0,Dash,3220050151.0,Drop,1320040151.0,Drop,path_grd_mid_small_070,11.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_grd_close_special_024,5.0,2120010151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,66,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500316,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,1310030151,path_grd_close_elite1_801,3220030151,Dash,3220030151.0,Dash,2220040151.0,Jump,2320050251.0,Jump,path_grd_far_small_033,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_small_058,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310030151.0,Drop,path_grd_far_small_044,6.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Dash,,,,,,,,,,,0,24,12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500317,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310020141,path_fly_mid_elite1_802,3210020141,Dash,3210020141.0,Dash,3210010141.0,Drop,2310020241.0,Drop,path_grd_mid_elite1_802,10.0,3220060141.0,Dash,3220060141.0,Dash,2220040141.0,Drop,3320060241.0,Drop,path_fly_far_small_025,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,path_fly_mid_small_036,10.0,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,path_fly_mid_elite2_805,0.0,3210010141.0,Jump,3210010141.0,Jump,2310020241.0,Drop,2310020141.0,Drop,path_grd_far_small_074,,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,0,48,12,,path_fly_mid_special_047,,3110010141.0,Dash,3110010141.0,Dash,3210020141.0,Drop,3210020141.0,Drop,,,,,,,,,,,,,,,,,,,,
6500318,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,1310010151,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,1220030151.0,Drop,1320030251.0,Drop,path_fly_far_elite1_803,12.0,1110010151.0,Dash,1110010151.0,Dash,1210010151.0,Drop,1210040151.0,Drop,path_fly_mid_special_016,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,path_fly_far_special_045,0.0,1110010151.0,Drop,1110010151.0,Drop,3210030151.0,Dash,1310010151.0,Drop,path_grd_mid_special_065,11.0,1120010151.0,Dash,1120010151.0,Dash,1220030151.0,Jump,2220040151.0,Jump,path_fly_mid_special_016,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,0,60,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500319,wave_eventdungeon_001,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,1310020151,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210030151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_fly_mid_elite1_802,0.0,2210020151.0,Dash,2210020151.0,Dash,3210030151.0,Drop,1310020151.0,Drop,path_grd_close_elite1_801,10.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,36,24,0,,path_fly_close_small_029,5.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,,,,,,,,,,,,,,,,,,,,
6500320,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,1320030151,path_grd_close_small_001,3220050151,Dash,3220050151.0,Dash,3220050151.0,Drop,3220020151.0,Drop,path_grd_mid_special_065,,1220020151.0,Dash,1220020151.0,Dash,3220050151.0,Drop,3320040251.0,Drop,path_grd_close_small_042,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_special_025,12.0,3220050151.0,Jump,3220050151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,path_grd_close_elite2_807,0.0,2220010151.0,Jump,2220010151.0,Jump,2320020251.0,Drop,1320030151.0,Drop,path_grd_mid_special_065,9.0,1220020151.0,Dash,1220020151.0,Dash,2220010151.0,Drop,3220020151.0,Drop,0,77,10,,path_grd_close_small_048,9.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,path_grd_mid_special_065,10.0,1220020151.0,Jump,1220020151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,,,,,,,,,,
6500321,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,1310030151,path_fly_far_elite1_803,1210010151,Dash,1210010151.0,Dash,3210030151.0,Drop,3310030251.0,Drop,path_grd_mid_elite1_802,5.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070251.0,Drop,path_fly_mid_small_039,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,path_fly_mid_special_016,,2110010151.0,Drop,2110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,3310020251.0,Drop,1310030151.0,Drop,path_grd_far_small_071,10.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,0,45,15,11.0,path_fly_mid_small_039,8.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,,,,,,,,,,
6500322,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320070151,path_grd_close_small_007,3220050151,Drop,3220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_grd_mid_elite2_805,,3220050151.0,Dash,3220050151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,path_fly_mid_special_016,3110010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,3210030151.0,Drop,path_grd_close_small_013,12.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite2_808,0.0,2220030151.0,Dash,2220030151.0,Dash,2320020251.0,Drop,3320070151.0,Drop,path_fly_close_small_029,,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,18,48,0,8.0,path_grd_mid_special_065,5.0,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,
6500323,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,2310020151,path_fly_mid_elite1_802,3210020151,Dash,3210020151.0,Dash,3210010151.0,Drop,2310020251.0,Drop,path_grd_mid_elite1_802,10.0,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,path_fly_far_small_025,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_fly_mid_small_036,10.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,path_fly_mid_elite2_805,0.0,3210010151.0,Jump,3210010151.0,Jump,2310020251.0,Drop,2310020151.0,Drop,path_grd_far_small_074,,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,48,12,,path_fly_mid_special_047,,3110010151.0,Dash,3110010151.0,Dash,3210020151.0,Drop,3210020151.0,Drop,,,,,,,,,,,,,,,,,,,,
6500324,wave_eventdungeon_001,Campaign,180,6,False,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3420010151,path_grd_mid_centurion_902,3420010151,Normal,,,,,,,path_grd_close_small_010,,3220040151.0,Drop,3220040151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,path_grd_mid_small_005,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_elite1_802,,1120010151.0,Jump,1120010151.0,Drop,2220040151.0,Drop,3320010251.0,Drop,path_fly_close_elite1_801,,1210010151.0,Normal,1210010151.0,Normal,2210020151.0,Dash,2210020151.0,Drop,path_grd_far_small_035,4.0,3220030151.0,Drop,2120010151.0,Drop,2120010151.0,Drop,3220030151.0,Drop,9,24,10,,path_grd_mid_small_052,,1220030151.0,Drop,1220030151.0,Jump,3220010151.0,Jump,1320030251.0,Dash,,,,,,,,,,,,,,,,,,,,
6500325,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310020151,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210030151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_fly_mid_elite1_802,0.0,2210020151.0,Dash,2210020151.0,Dash,3210030151.0,Drop,1310020151.0,Drop,path_grd_close_elite1_801,10.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,36,24,0,,path_fly_close_small_029,5.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,,,,,,,,,,,,,,,,,,,,
6500326,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,3320070151,path_grd_close_small_007,3220050151,Drop,3220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,path_grd_mid_elite2_805,,3220050151.0,Dash,3220050151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,path_fly_mid_special_016,3110010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,3210030151.0,Drop,path_grd_close_small_013,12.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite2_808,0.0,2220030151.0,Dash,2220030151.0,Dash,2320020251.0,Drop,3320070151.0,Drop,path_fly_close_small_029,,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,18,48,0,8.0,path_grd_mid_special_065,5.0,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,
