stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6434049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,0,60,0,2310050151,path_fly_mid_small_018,path_grd_mid_small_055,,path_fly_mid_elite1_802,10.0,path_grd_mid_small_043,,path_grd_mid_small_055,0.0,path_fly_mid_elite2_805,,path_fly_mid_small_036,8.0,path_grd_mid_small_012,6.0,path_fly_mid_small_030,10.0,,,3210010151,Drop,2210040151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,2220030151,Drop,2220030151.0,Drop,2220040151.0,Drop,1320030251.0,Drop,3210010151,Drop,1210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,2220030151,Drop,2220010151.0,Drop,2220030151.0,Drop,2220010151.0,Drop,2220030151,Drop,2220010151.0,Drop,2220040151.0,Drop,1320030251.0,Drop,3210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,2310050151.0,Drop,2210040151.0,Dash,2210040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3210010151.0,Dash,3210010151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,,,,,,,,
6434050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,48,0,1320060151,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite3_811,0.0,path_grd_mid_small_040,10.0,path_grd_mid_small_037,,path_grd_mid_small_008,,,,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151,Dash,2220010151.0,Dash,1220050151.0,Drop,2320030251.0,Drop,1320060251,Drop,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,2220010151,Drop,2320030251.0,Drop,1320060251.0,Drop,1320060151.0,Drop,2220030151,Drop,2220030151.0,Drop,1220050151.0,Drop,2220040151.0,Dash,2220010151.0,Drop,1220050151.0,Drop,2220010151.0,Drop,2220040151.0,Dash,2220010151.0,Jump,2220010151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6434051,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,21,15,15,2320020151,path_grd_mid_small_043,path_grd_close_small_067,,path_grd_far_elite1_803,10.0,path_grd_close_small_013,,path_grd_mid_elite2_805,0.0,path_grd_far_small_071,10.0,path_grd_close_elite2_804,8.0,,,,,,,2220010151,Dash,3220070151.0,Dash,2220010151.0,Dash,3220070151.0,Dash,3220050151,Dash,2220040151.0,Dash,3220050151.0,Dash,2320020251.0,Drop,3220070151,Dash,3220050151.0,Dash,2220040151.0,Drop,1320030251.0,Drop,2220010151,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151,Dash,3220070151.0,Dash,1320030251.0,Drop,2320020151.0,Drop,3220070151.0,Dash,3220070151.0,Dash,3220050151.0,Dash,2220040151.0,Drop,2220010151.0,Dash,3220050151.0,Dash,2220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6434052,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,18,21,18,3320060151,path_fly_close_small_041,path_grd_mid_elite2_805,5.0,path_fly_far_elite1_803,,path_grd_close_small_007,,path_fly_mid_small_008,0.0,path_grd_far_elite2_806,,path_fly_close_small_004,9.0,path_grd_mid_small_008,,,,,,3210020151,Drop,3210020151.0,Drop,3210020151.0,Drop,1210050151.0,Drop,2220010151,Dash,1220020151.0,Dash,3320060251.0,Drop,3320060251.0,Drop,3210020151,Dash,2210040151.0,Dash,1210050151.0,Drop,1210050151.0,Drop,1220020151,Jump,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,3210020151,Dash,3210020151.0,Dash,2210040151.0,Dash,1210050151.0,Drop,2220010151.0,Dash,1220020151.0,Dash,3320060251.0,Drop,3320060151.0,Drop,3210020151.0,Dash,3210020151.0,Dash,2210040151.0,Dash,1210050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,,,,,,,,,,,,,,,,
6434053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,21,30,18,3320080151,path_grd_close_small_069,path_grd_mid_special_025,,path_fly_far_elite3_815,12.0,path_grd_close_small_004,9.0,path_fly_far_elite3_815,0.0,path_grd_mid_elite1_802,10.0,path_fly_close_elite2_807,8.0,path_grd_mid_small_043,8.0,,,,,1220010151,Drop,1220010151.0,Drop,1220010151.0,Drop,2220040151.0,Dash,2220010151,Dash,2220010151.0,Dash,1220010151.0,Drop,3320080251.0,Drop,1210030151,Drop,3210030151.0,Drop,3210030151.0,Drop,1310010251.0,Drop,1220010151,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1210030151,Drop,3210030151.0,Drop,3210030151.0,Drop,1310010251.0,Drop,2220010151.0,Dash,2220010151.0,Dash,1220010151.0,Drop,3320080151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,3210030151.0,Drop,2220010151.0,Dash,1220010151.0,Dash,2220010151.0,Dash,1220010151.0,Dash,,,,,,,,,,,,,,,,
6434054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,18,27,15,2310040151,path_grd_close_small_069,path_fly_mid_elite2_808,,path_grd_far_small_006,10.0,path_fly_close_small_035,8.0,path_grd_mid_small_070,0.0,path_fly_far_elite3_812,10.0,path_grd_close_small_042,,path_fly_mid_small_033,12.0,path_grd_mid_small_043,,,,2220020151,Jump,2220020151.0,Jump,2220010151.0,Jump,2220050151.0,Dash,1210030151,Dash,1210010151.0,Dash,2310060251.0,Drop,2310040251.0,Drop,3220060151,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,1210030151,Dash,1210030151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,2220020151,Drop,3220080151.0,Drop,2220020151.0,Drop,2220050151.0,Dash,1210030151.0,Dash,2310060251.0,Drop,2310040251.0,Drop,2310040151.0,Drop,3220060151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,3220080151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310060251.0,Drop,3220060151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,3220080151.0,Drop,,,,,,,,
6434055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,24,18,18,2310060151,path_grd_close_small_067,path_fly_far_elite1_803,,path_fly_mid_small_050,9.0,path_grd_close_small_042,,path_grd_close_small_069,0.0,path_fly_far_elite1_803,,path_grd_close_small_042,,path_fly_mid_small_005,,path_grd_mid_small_040,,,,1220030151,Dash,1220030151.0,Dash,2220040151.0,Dash,2320020251.0,Drop,2210010151,Dash,2210010151.0,Dash,1210050151.0,Drop,2310060251.0,Drop,3210040151,Dash,3210040151.0,Dash,2210010151.0,Dash,3210030151.0,Dash,1220050151,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,3220080151,Drop,1220030151.0,Dash,1220030151.0,Dash,2320020251.0,Dash,2210010151.0,Dash,2210010151.0,Dash,1210050151.0,Drop,2310060151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,2210010151.0,Dash,3210040151.0,Dash,2210010151.0,Dash,1210050151.0,Dash,1220050151.0,Dash,1220030151.0,Dash,1220030151.0,Dash,1220050151.0,Dash,,,,,,,,
6490656,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,0,39,1,2410010217,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010217,Normal,,,,,,,1210010111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,2210010111,Drop,2210010111.0,Drop,1210030111.0,Drop,3210030111.0,Drop,1210020111,Dash,1210030111.0,Dash,1210020111.0,Drop,2310020211.0,Drop,2210010111,Drop,2210010111.0,Drop,1210040111.0,Dash,3210030111.0,Dash,1210020111.0,Dash,1210030111.0,Dash,1210020111.0,Drop,2310020211.0,Drop,1310010211.0,Drop,1210010111.0,Dash,1210010111.0,Dash,3210030111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490657,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,0,39,1,2410010227,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010227,Normal,,,,,,,1210010121,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,2210010121,Drop,2210010121.0,Drop,1210030121.0,Drop,3210030121.0,Drop,1210020121,Dash,1210030121.0,Dash,1210020121.0,Drop,2310020221.0,Drop,2210010121,Drop,2210010121.0,Drop,1210040121.0,Dash,3210030121.0,Dash,1210020121.0,Dash,1210030121.0,Dash,1210020121.0,Drop,2310020221.0,Drop,1310010221.0,Drop,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490658,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,0,39,1,2410010237,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010237,Normal,,,,,,,1210010131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,2210010131,Drop,2210010131.0,Drop,1210030131.0,Drop,3210030131.0,Drop,1210020131,Dash,1210030131.0,Dash,1210020131.0,Drop,2310020231.0,Drop,2210010131,Drop,2210010131.0,Drop,1210040131.0,Dash,3210030131.0,Dash,1210020131.0,Dash,1210030131.0,Dash,1210020131.0,Drop,2310020231.0,Drop,1310010231.0,Drop,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490659,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,0,39,1,2410010247,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010247,Normal,,,,,,,1210010141,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,2210010141,Drop,2210010141.0,Drop,1210030141.0,Drop,3210030141.0,Drop,1210020141,Dash,1210030141.0,Dash,1210020141.0,Drop,2310020241.0,Drop,2210010141,Drop,2210010141.0,Drop,1210040141.0,Dash,3210030141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210020141.0,Drop,2310020241.0,Drop,1310010241.0,Drop,1210010141.0,Dash,1210010141.0,Dash,3210030141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490660,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,0,39,1,2410010257,path_fly_far_centurion_903,path_fly_mid_small_018,,path_fly_mid_elite1_802,3.0,path_fly_mid_small_042,4.0,path_fly_mid_small_030,5.0,path_fly_mid_small_042,3.0,path_fly_mid_small_027,5.0,,,,,,,2410010257,Normal,,,,,,,1210010151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2210010151,Drop,2210010151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,1210020151,Dash,1210030151.0,Dash,1210020151.0,Drop,2310020251.0,Drop,2210010151,Drop,2210010151.0,Drop,1210040151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,1210030151.0,Dash,1210020151.0,Drop,2310020251.0,Drop,1310010251.0,Drop,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6490661,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,12,49,0,2420030128,path_grd_mid_centurion_902,path_grd_mid_small_040,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,path_grd_close_small_001,,path_fly_close_small_049,8.0,path_grd_mid_small_075,,path_grd_mid_small_037,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,2420030128,Normal,,,,,,,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220010121,Dash,2220010121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,1120010121,Drop,1120010121.0,Drop,3220030121.0,Drop,2320030221.0,Drop,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220020121.0,Jump,2210020121.0,Normal,1210010121.0,Normal,2110010121.0,Normal,2110010121.0,Normal,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2320050221.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,1120010121.0,Drop,1120010121.0,Drop,3220030121.0,Drop,2320030221.0,Drop
6490662,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,12,49,0,2420030138,path_grd_mid_centurion_902,path_grd_mid_small_040,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,path_grd_close_small_001,,path_fly_close_small_049,8.0,path_grd_mid_small_075,,path_grd_mid_small_037,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,2420030138,Normal,,,,,,,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220010131,Dash,2220010131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,1120010131,Drop,1120010131.0,Drop,3220030131.0,Drop,2320030231.0,Drop,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Jump,2210020131.0,Normal,1210010131.0,Normal,2110010131.0,Normal,2110010131.0,Normal,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2320050231.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,1120010131.0,Drop,1120010131.0,Drop,3220030131.0,Drop,2320030231.0,Drop
6490663,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,12,49,0,2420030148,path_grd_mid_centurion_902,path_grd_mid_small_040,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,path_grd_close_small_001,,path_fly_close_small_049,8.0,path_grd_mid_small_075,,path_grd_mid_small_037,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,2420030148,Normal,,,,,,,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220010141,Dash,2220010141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,1120010141,Drop,1120010141.0,Drop,3220030141.0,Drop,2320030241.0,Drop,3220010141,Jump,3220010141.0,Jump,3220010141.0,Jump,3220020141.0,Jump,2210020141.0,Normal,1210010141.0,Normal,2110010141.0,Normal,2110010141.0,Normal,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,2320050241.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,1120010141.0,Drop,1120010141.0,Drop,3220030141.0,Drop,2320030241.0,Drop
6490664,wave_simulationroom_005,Campaign,180,6,False,False,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,12,49,0,2420030158,path_grd_mid_centurion_902,path_grd_mid_small_040,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,path_grd_close_small_001,,path_fly_close_small_049,8.0,path_grd_mid_small_075,,path_grd_mid_small_037,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,2420030158,Normal,,,,,,,2220020151,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220010151,Dash,2220010151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1120010151,Drop,1120010151.0,Drop,3220030151.0,Drop,2320030251.0,Drop,3220010151,Jump,3220010151.0,Jump,3220010151.0,Jump,3220020151.0,Jump,2210020151.0,Normal,1210010151.0,Normal,2110010151.0,Normal,2110010151.0,Normal,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,2320050251.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1120010151.0,Drop,1120010151.0,Drop,3220030151.0,Drop,2320030251.0,Drop
6490665,wave_simulationroom_005,Campaign,180,6,False,True,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,19,42,0,4420010118,path_grd_mid_centurion_902,path_grd_close_small_048,8.0,path_grd_mid_elite2_805,,path_grd_mid_small_075,4.0,path_fly_close_small_007,,path_fly_mid_small_005,,path_grd_mid_small_076,4.0,path_fly_mid_elite3_814,7.0,path_fly_close_small_023,,path_grd_mid_small_052,4.0,4420010118,Normal,,,,,,,2220010111,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220030111,Drop,2220030111.0,Drop,3220080111.0,Drop,3220080111.0,Drop,2220030111,Dash,2220030111.0,Dash,1320030211.0,Dash,2220030111.0,Dash,2210020111,Drop,2210020111.0,Drop,1210010111.0,Drop,3210040111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210010111.0,Drop,3210040111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,3220080111.0,Drop,2220010111.0,Drop,2210020111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,2310040211.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,3220080111.0,Drop,3220080111.0,Drop,3220080111.0,Drop,3220080111.0,Drop
6490666,wave_simulationroom_005,Campaign,180,6,False,True,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,19,42,0,4420010128,path_grd_mid_centurion_902,path_grd_close_small_048,8.0,path_grd_mid_elite2_805,,path_grd_mid_small_075,4.0,path_fly_close_small_007,,path_fly_mid_small_005,,path_grd_mid_small_076,4.0,path_fly_mid_elite3_814,7.0,path_fly_close_small_023,,path_grd_mid_small_052,4.0,4420010128,Normal,,,,,,,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220030121,Drop,2220030121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,2220030121,Dash,2220030121.0,Dash,1320030221.0,Dash,2220030121.0,Dash,2210020121,Drop,2210020121.0,Drop,1210010121.0,Drop,3210040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210010121.0,Drop,3210040121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3220080121.0,Drop,2220010121.0,Drop,2210020121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,2310040221.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop,3220080121.0,Drop
6490667,wave_simulationroom_005,Campaign,180,6,False,True,point_grd_simulation_001_midclear_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc_midclear,Simulation,Day,ibg_simulation_001,19,42,0,4420010138,path_grd_mid_centurion_902,path_grd_close_small_048,8.0,path_grd_mid_elite2_805,,path_grd_mid_small_075,4.0,path_fly_close_small_007,,path_fly_mid_small_005,,path_grd_mid_small_076,4.0,path_fly_mid_elite3_814,7.0,path_fly_close_small_023,,path_grd_mid_small_052,4.0,4420010138,Normal,,,,,,,2220010131,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220030131,Drop,2220030131.0,Drop,3220080131.0,Drop,3220080131.0,Drop,2220030131,Dash,2220030131.0,Dash,1320030231.0,Dash,2220030131.0,Dash,2210020131,Drop,2210020131.0,Drop,1210010131.0,Drop,3210040131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210010131.0,Drop,3210040131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3220080131.0,Drop,2220010131.0,Drop,2210020131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,2310040231.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,3220080131.0,Drop,3220080131.0,Drop,3220080131.0,Drop,3220080131.0,Drop
