stage_id,group_id,spot_mod,ui_theme,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6505109,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3320020121,path_grd_close_small_051,2220020121,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,path_grd_mid_elite1_802,7.0,3120010121.0,Jump,3120010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_043,4.0,3220010121.0,Dash,3220070121.0,Drop,3220010121.0,Dash,3220070121.0,Drop,path_grd_close_small_069,,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2220040121.0,Jump,path_grd_mid_elite1_802,0.0,1220040121.0,Dash,1220040121.0,Dash,3220070121.0,Drop,3320020121.0,Drop,18,24,0,path_grd_close_small_069,5.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505110,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,2320030121,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,4.0,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050221.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320030121.0,Dash,30,18,0,path_grd_close_special_064,3.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505111,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,2310040121,path_grd_mid_small_052,2220010121,Dash,2220010121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_fly_mid_elite1_802,6.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310010221.0,Drop,path_fly_mid_small_050,,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,1210040121.0,Dash,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,path_grd_mid_special_025,6.0,3120010121.0,Dash,3120010121.0,Dash,3220060121.0,Drop,3220020121.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505112,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,1410020121,path_fly_mid_centurion_902,1410020121,Normal,,,,,,,path_grd_mid_small_012,,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,3220050121.0,Normal,path_grd_mid_small_012,,1120010121.0,Drop,1120010121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,path_fly_mid_elite2_808,4.0,1110010121.0,Dash,1110010121.0,Dash,1110010121.0,Dash,1310030221.0,Dash,path_grd_close_small_048,4.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,6,33,1,path_fly_mid_small_036,,1210010121.0,Normal,1210010121.0,Normal,3110010121.0,Normal,3110010121.0,Normal,path_grd_mid_small_011,2120010121.0,Jump,2120010121.0,Jump,2120010121.0,Jump,2320030221.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505113,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1310030121,path_fly_mid_small_018,2210020121,Dash,2210020121.0,Dash,2210020121.0,Drop,2210020121.0,Drop,path_fly_mid_special_047,6.0,3210010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,1310020221.0,Dash,path_grd_close_small_004,6.0,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,path_fly_mid_elite1_802,0.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1310030121.0,Drop,path_fly_mid_small_024,7.0,3210010121.0,Jump,3210010121.0,Jump,3210010121.0,Jump,1210040121.0,Jump,6,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505114,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1310030121,path_grd_close_elite1_801,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320050221.0,Jump,path_grd_far_small_033,7.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_small_058,7.0,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310030121.0,Drop,path_grd_far_small_044,6.0,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Dash,9,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505115,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,2320020121,path_grd_mid_small_002,1220040121,Jump,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,path_grd_mid_elite1_802,5.0,1220040121.0,Dash,1220040121.0,Dash,3220060121.0,Drop,2320070221.0,Drop,path_grd_mid_small_049,10.0,1220040121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_elite2_805,0.0,1220040121.0,Drop,3220060121.0,Drop,2320070221.0,Drop,2320020121.0,Drop,path_grd_close_small_004,8.0,1220040121.0,Dash,3220060121.0,Dash,1220040121.0,Dash,3220060121.0,Dash,6,36,0,path_grd_mid_small_005,6.0,1220040121.0,Dash,3220060121.0,Dash,1220040121.0,Dash,3220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505116,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,3320010121,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_special_025,6.0,3220040121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,3320010221.0,Drop,path_fly_mid_small_024,6.0,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3320010121.0,Drop,path_grd_close_small_072,8.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,6,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505117,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3320070121,path_grd_mid_small_055,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_elite2_805,,3220050121.0,Drop,3220050121.0,Drop,3320070221.0,Dash,3320070221.0,Dash,path_fly_mid_small_027,10.0,2210030121.0,Drop,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,path_grd_mid_elite3_814,0.0,3220050121.0,Drop,3320070221.0,Jump,3320070221.0,Jump,3320070121.0,Jump,path_fly_mid_small_027,8.0,2210030121.0,Drop,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,0,42,0,path_grd_mid_small_061,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505118,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,3320070121,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220020121.0,Dash,1220020121.0,Dash,path_grd_mid_elite1_802,7.0,1120010121.0,Jump,1120010121.0,Jump,2220030121.0,Drop,3320070221.0,Drop,path_fly_mid_small_053,6.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,path_grd_mid_special_065,0.0,1120010121.0,Dash,1120010121.0,Dash,2220030121.0,Drop,3320070121.0,Drop,path_fly_mid_special_016,11.0,1110010121.0,Drop,1110010121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,6,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505119,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,3310050121,path_grd_close_small_001,3220030121,Jump,3220030121.0,Jump,3220030121.0,Dash,2220040121.0,Dash,path_fly_mid_elite1_802,7.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,path_grd_close_small_051,,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,path_fly_mid_elite1_802,0.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,3310050121.0,Drop,path_grd_close_small_042,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,18,33,0,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505120,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1310010121,path_grd_mid_small_055,3220030121,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,path_fly_mid_elite1_802,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010221.0,Dash,path_grd_mid_small_043,8.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1310010121.0,Dash,path_grd_mid_small_034,10.0,3220080121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220080121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505121,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1320060121,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Dash,1320060221.0,Dash,path_grd_mid_small_011,8.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite3_814,0.0,2220020121.0,Dash,3320010221.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_043,8.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505122,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3320070121,path_grd_close_small_054,3220040121,Drop,3220040121.0,Drop,3220040121.0,Drop,1320030221.0,Drop,path_grd_mid_elite1_802,8.0,2220030121.0,Dash,2220030121.0,Dash,3220020121.0,Drop,3320070221.0,Drop,path_grd_mid_small_043,4.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_grd_close_small_069,11.0,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220020121.0,Dash,path_fly_close_elite2_807,0.0,3210010121.0,Dash,3210010121.0,Dash,1310030221.0,Dash,1310030221.0,Dash,21,30,0,path_grd_mid_elite1_802,10.0,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,3320070121.0,Drop,path_grd_mid_small_043,2220030121.0,Dash,2220040121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505123,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,3320060121,path_grd_mid_small_002,2220030121,Jump,3220060121.0,Jump,2220030121.0,Jump,3220060121.0,Jump,path_grd_mid_elite2_805,,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060221.0,Drop,path_grd_mid_small_012,8.0,2220030121.0,Drop,2220030121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,path_grd_mid_elite2_805,0.0,2220030121.0,Drop,3220060121.0,Drop,3320060221.0,Drop,3320060121.0,Drop,path_grd_mid_special_025,7.0,2220030121.0,Drop,3120010121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505124,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,1420050121,path_grd_mid_centurion_901,1420050121,Normal,,,,,,,path_grd_close_small_036,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_076,8.0,3220050121.0,Dash,3220050121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,path_grd_mid_elite1_802,4.0,2120010121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,3320070221.0,Dash,path_grd_mid_elite1_802,,1120010121.0,Normal,1120010121.0,Normal,1120010121.0,Normal,2220040121.0,Normal,7,33,6,path_grd_far_small_006,,3120010121.0,Drop,2220010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,path_fly_mid_elite2_805,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,2310020221.0,Dash,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505125,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505126,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505127,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505128,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505129,wave_eventdungeon_019,Campaign,,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010126,b_g_landeater_01,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505201,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,3320070111,path_grd_close_small_001,1220020111,Drop,1220020111.0,Drop,1220020111.0,Dash,1220020111.0,Dash,path_grd_mid_elite1_802,7.0,1120010111.0,Jump,1120010111.0,Jump,2220030111.0,Drop,3320070211.0,Drop,path_fly_mid_small_053,6.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,3210030111.0,Dash,path_grd_mid_special_065,0.0,1120010111.0,Dash,1120010111.0,Dash,2220030111.0,Drop,3320070111.0,Drop,path_fly_mid_special_016,11.0,1110010111.0,Drop,1110010111.0,Drop,2210020111.0,Drop,3210030111.0,Drop,6,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505202,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1320010111,path_grd_mid_small_055,1220060111,Drop,1220060111.0,Drop,1220060111.0,Drop,2220040111.0,Drop,path_grd_far_elite1_803,7.0,1220030111.0,Dash,1220030111.0,Dash,3220070111.0,Drop,3320020211.0,Drop,path_grd_mid_small_011,,3220010111.0,Dash,3220010111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_close_elite1_801,0.0,1220060111.0,Dash,1220060111.0,Dash,2220040111.0,Drop,1320010111.0,Drop,path_grd_far_small_074,6.0,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505203,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,2320020111,path_grd_mid_small_068,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,2320020211.0,Drop,path_grd_mid_small_008,,1220050111.0,Drop,1220060111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,path_grd_mid_small_061,,1220060111.0,Drop,1220050111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,path_grd_close_elite1_801,0.0,1220060111.0,Drop,1220050111.0,Drop,1220060111.0,Drop,2320020111.0,Drop,path_grd_mid_small_037,6.0,1220050111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,1220060111.0,Drop,9,30,0,path_grd_mid_small_040,5.0,1220060111.0,Drop,1220060111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505204,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1310020111,path_fly_mid_small_018,3210010111,Drop,3210010111.0,Drop,3210010111.0,Dash,3210010111.0,Dash,path_fly_close_special_046,6.0,2210010111.0,Drop,1110010111.0,Drop,1110010111.0,Drop,1310030211.0,Drop,path_grd_close_small_013,6.0,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,path_fly_close_elite1_801,0.0,3210010111.0,Dash,3210010111.0,Dash,2210010111.0,Drop,1310020111.0,Drop,path_fly_mid_small_050,7.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,3210030111.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505205,wave_eventdungeon_019,Campaign,,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1310010111,path_grd_mid_small_055,3220030111,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,path_fly_mid_elite1_802,,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1310010211.0,Dash,path_grd_mid_small_043,8.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220080111.0,Drop,path_fly_mid_elite1_802,0.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1310010111.0,Dash,path_grd_mid_small_034,10.0,3220080111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220080111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505206,wave_eventdungeon_019,Campaign,,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,3320020111,path_grd_mid_small_002,3220050111,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,path_grd_mid_elite1_802,5.0,3220050111.0,Dash,3220050111.0,Dash,3220070111.0,Drop,3320050211.0,Drop,path_grd_far_small_044,8.0,3220070111.0,Drop,3220070111.0,Drop,3220070111.0,Drop,3220070111.0,Drop,path_grd_far_elite2_809,0.0,1120010111.0,Drop,3220050111.0,Drop,3320050211.0,Drop,3320020111.0,Drop,path_grd_mid_small_043,8.0,3220050111.0,Drop,3220070111.0,Drop,3220050111.0,Drop,3220070111.0,Drop,0,21,21,path_grd_far_small_044,8.0,3220070111.0,Drop,3220050111.0,Drop,3220070111.0,Drop,3220050111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
