stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/0/private_monster_count,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/4/private_monster_count,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6003021,wave_campaign_normal_001,Campaign,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,3420010151.0,path_grd_mid_centurion_902,3420010151,Normal,path_grd_close_small_010,,3220040151.0,Drop,path_grd_mid_small_005,,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_elite1_802,,1120010151.0,Jump,1120010151.0,Drop,2220040151.0,Drop,3320010251.0,Drop,16,21,6,,,,,,,,3220040151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,,path_fly_close_elite1_801,1210010151.0,Normal,1210010151.0,Normal,2210020151.0,Dash,2210020151.0,Drop,path_grd_far_small_035,4.0,3220030151.0,Drop,2120010151.0,Drop,2120010151.0,Drop,3220030151.0,Drop,,path_grd_mid_small_052,,1220030151.0,Drop,1220030151.0,Jump,3220010151.0,Jump,1320030251.0,Dash,,,,,,,,,,,,,,,,,,,,
6003022,wave_campaign_normal_001,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_close_small_048,3220050151,Drop,path_grd_mid_small_043,,3220050151.0,Jump,path_grd_mid_small_040,,3220050151.0,Dash,3220020151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,3.0,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Jump,2320030251.0,Jump,12,42,0,,3220050151.0,Drop,3220020151.0,Dash,3220020151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,,path_grd_close_small_069,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_fly_mid_small_030,10.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,normal,path_grd_mid_small_075,5.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220020151.0,Jump,path_grd_mid_elite1_802,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Drop,2320030151.0,Drop,7.0,,,,,,,,,,
6003023,wave_campaign_normal_001,BaseDefense,60,10,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_mid_special_025,2120010151,Jump,path_grd_close_small_042,,2220010151.0,Dash,path_grd_mid_special_065,12.0,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,3220020151.0,Drop,path_grd_close_elite1_801,3.0,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,30,51,15,,2120010151.0,Jump,2120010151.0,Drop,2220040151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,,path_grd_far_special_066,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Drop,2220040151.0,Drop,path_fly_close_special_044,,1110010151.0,Drop,1110010151.0,Drop,1210020151.0,Drop,1210040151.0,Drop,normal,path_grd_mid_small_070,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_small_076,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,,path_grd_mid_elite1_802,7.0,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Drop,1320040151.0,Drop
6003024,wave_campaign_normal_001,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3420030151.0,path_grd_mid_centurion_902,3420030151,Normal,path_grd_mid_small_005,,1220040151.0,Normal,path_grd_mid_elite2_805,,1120010151.0,Jump,3220010151.0,Jump,1120010151.0,Jump,3220010151.0,Drop,path_grd_mid_special_065,3.0,2220010151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,3320050251.0,Drop,7,42,0,,,,,,,,1220040151.0,Normal,3220060151.0,Normal,2220050151.0,Normal,4.0,path_fly_mid_small_039,1210030151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,path_grd_close_small_004,8.0,2220010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,2220010151.0,Dash,,path_fly_mid_small_036,,1210030151.0,Dash,1210030151.0,Dash,3110010151.0,Dash,1310010251.0,Dash,,,,,,,,,,,,,,,,,,,,
6004001,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1320060151.0,path_grd_mid_small_002,1220010151,Jump,path_fly_close_small_020,,1210010151.0,Drop,path_grd_mid_small_011,,1220020151.0,Drop,1220020151.0,Normal,1220020151.0,Drop,1220020151.0,Random,path_fly_mid_small_021,,1110010151.0,Normal,1110010151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,12,24,0,,1220010151.0,Random,1120010151.0,Random,1320020251.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,0.0,path_grd_close_small_013,1120010151.0,Jump,1120010151.0,Jump,1220030151.0,Dash,1320060151.0,Drop,path_fly_mid_small_021,,1110010151.0,Normal,1110010151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004002,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1320040151.0,path_grd_far_small_003,1120010151,Jump,path_fly_mid_special_016,,1110010151.0,Normal,path_grd_close_small_013,,1220040151.0,Dash,1220040151.0,Dash,1120010151.0,Random,1120010151.0,Random,path_grd_close_small_042,,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Drop,1220010151.0,Drop,18,21,6,,1120010151.0,Random,1220030151.0,Normal,1220030151.0,Normal,1110010151.0,Normal,1110010151.0,Normal,1310010251.0,Normal,0.0,path_grd_mid_small_012,1220010151.0,Dash,1220010151.0,Dash,1120010151.0,Dash,1320040151.0,Drop,path_grd_close_small_042,,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Drop,1220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004003,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,2310020151.0,path_fly_mid_elite1_802,3210020151,Dash,path_grd_mid_elite1_802,10.0,3220060151.0,Dash,path_fly_far_small_025,,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_fly_mid_small_036,10.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,0,48,12,,3210020151.0,Dash,3210010151.0,Drop,2310020251.0,Drop,3220060151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,0.0,path_fly_mid_elite2_805,3210010151.0,Jump,3210010151.0,Jump,2310020251.0,Drop,2310020151.0,Drop,path_grd_far_small_074,,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,,path_fly_mid_special_047,,3110010151.0,Dash,3110010151.0,Dash,3210020151.0,Drop,3210020151.0,Drop,,,,,,,,,,,,,,,,,,,,
6004004,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1310020151.0,path_fly_close_small_007,1210030151,Normal,path_grd_mid_special_025,,1120010151.0,Drop,path_fly_mid_small_008,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_mid_small_055,,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,12,33,0,,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,1120010151.0,Drop,1120010151.0,Drop,1320020251.0,Drop,0.0,path_fly_close_small_020,1210010151.0,Jump,1210010151.0,Jump,1210010151.0,Jump,1310020151.0,Jump,path_grd_mid_small_055,,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004005,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1310010151.0,path_grd_far_small_003,1120010151,Jump,path_fly_mid_small_033,,1210010151.0,Jump,path_grd_mid_small_052,,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,path_grd_close_small_048,,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,12,18,6,,1120010151.0,Jump,1220010151.0,Dash,1220010151.0,Dash,1210010151.0,Jump,1210010151.0,Jump,1310030251.0,Jump,0.0,path_fly_mid_small_002,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1310010151.0,Dash,path_grd_close_small_048,,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004006,wave_campaign_normal_001,Campaign,180,6,False,False,point_grd_talkertive_01,point_fly_talkertive_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520020131.0,b_grd_talkertive_01,1520020131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004007,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1310020151.0,path_fly_close_small_007,1210010151,Normal,path_grd_close_small_013,,1220010151.0,Random,path_fly_far_small_006,,1210010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,path_grd_mid_small_061,,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,18,12,6,,1210010151.0,Normal,1110010151.0,Normal,1110010151.0,Normal,1220010151.0,Random,1220010151.0,Random,1320010251.0,Drop,0.0,path_fly_close_small_001,1110010151.0,Jump,1110010151.0,Jump,1210010151.0,Jump,1310020151.0,Jump,path_grd_mid_small_061,,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004008,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1320060151.0,path_fly_close_small_007,1210020151,Dash,path_grd_mid_special_025,,1120010151.0,Drop,path_fly_mid_small_008,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_grd_mid_small_052,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,6,39,0,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1120010151.0,Drop,1120010151.0,Drop,1320010251.0,Drop,0.0,path_grd_mid_small_005,1120010151.0,Dash,1220030151.0,Jump,1220030151.0,Jump,1320060151.0,Drop,path_grd_mid_small_052,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004009,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,2320060151.0,path_grd_mid_small_043,3220030151,Dash,path_grd_close_elite2_807,,3220030151.0,Dash,path_grd_mid_small_070,,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220020151.0,Dash,path_grd_close_small_039,10.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220020151.0,Dash,15,39,0,,3220030151.0,Dash,3220030151.0,Dash,2220050151.0,Dash,3220030151.0,Dash,2320020251.0,Drop,3320040251.0,Drop,0.0,path_grd_mid_elite2_805,3220020151.0,Dash,2220050151.0,Dash,3320040251.0,Drop,2320060151.0,Drop,path_fly_mid_small_005,10.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,2210030151.0,Normal,,path_grd_mid_small_043,6.0,3220030151.0,Dash,3220030151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_small_043,3220020151.0,Dash,3220020151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,4.0,,,,,,,,,,
6004010,wave_campaign_normal_001,Defense,90,9,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,,path_grd_mid_small_037,3220050151,Jump,path_grd_far_small_044,12.0,3220060151.0,Dash,path_grd_mid_special_025,,1120010151.0,Drop,1120010151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,path_fly_mid_elite1_802,4.0,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,3310030251.0,Drop,15,45,12,,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,10.0,path_grd_far_small_038,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,path_grd_close_special_064,,1120010151.0,Jump,1120010151.0,Jump,3220050151.0,Dash,3220020151.0,Dash,20,path_grd_mid_small_075,14.0,3220050151.0,Jump,3220020151.0,Dash,3220050151.0,Jump,3220020151.0,Dash,path_fly_mid_elite1_802,1210010151.0,Jump,1210010151.0,Jump,1210040151.0,Normal,3310030151.0,Normal,,,,,,,,,,,
6004011,wave_campaign_normal_001,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,,path_grd_close_small_039,3220050151,Normal,path_grd_mid_small_075,12.0,3220010151.0,Jump,path_grd_close_special_064,,3120010151.0,Jump,3120010151.0,Jump,3220050151.0,Dash,3220050151.0,Dash,path_grd_mid_elite1_802,16.0,3220020151.0,Jump,3220020151.0,Jump,2220040151.0,Drop,1320060251.0,Drop,27,45,0,,3220050151.0,Normal,3220020151.0,Normal,2220050151.0,Normal,3220010151.0,Jump,3220010151.0,Jump,3220020151.0,Jump,16.0,path_grd_mid_small_076,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,3220020151.0,Dash,path_grd_close_small_048,,3220050151.0,Drop,2220050151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,20,path_fly_mid_special_047,9.0,3110010151.0,Jump,3110010151.0,Jump,3210030151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Normal,1320060151.0,Normal,22.0,,,,,,,,,,
6004012,wave_campaign_normal_001,Defense,90,10,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,,path_grd_mid_elite1_802,3220050151,Jump,path_fly_mid_small_008,12.0,1210010151.0,Dash,path_grd_far_small_038,,3220060151.0,Dash,3220060151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_fly_close_special_044,11.0,1110010151.0,Drop,1110010151.0,Drop,1210030151.0,Dash,2310030251.0,Normal,15,39,18,,3220050151.0,Jump,3220020151.0,Drop,3320030251.0,Drop,1210010151.0,Dash,1210040151.0,Dash,2310030251.0,Drop,,path_grd_mid_elite2_808,3220050151.0,Dash,3220050151.0,Dash,3320060251.0,Normal,3320030151.0,Drop,path_grd_far_small_038,12.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,20,path_fly_far_small_009,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Drop,path_grd_mid_small_076,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2320040251.0,Normal,,path_fly_mid_elite2_808,12.0,1210010151.0,Jump,1210010151.0,Dash,3310030251.0,Jump,3310020251.0,Dash
6004013,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1310030151.0,path_grd_far_small_003,1120010151,Drop,path_fly_far_small_022,,1110010151.0,Normal,path_grd_mid_small_012,,1220030151.0,Random,1220030151.0,Random,1220030151.0,Random,1220030151.0,Random,path_fly_mid_small_024,,1110010151.0,Normal,1110010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,6,18,12,,1120010151.0,Drop,1220020151.0,Random,1220020151.0,Random,1110010151.0,Normal,1210010151.0,Normal,1310020251.0,Normal,0.0,path_fly_close_small_023,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1310030151.0,Drop,path_fly_mid_small_024,,1110010151.0,Normal,1110010151.0,Normal,1210010151.0,Normal,1210010151.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004014,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,1310030151.0,path_fly_close_small_029,1210020151,Normal,path_grd_far_small_050,,1120010151.0,Random,path_fly_mid_small_008,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_grd_far_small_032,,1120010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,12,6,18,,1210020151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,1120010151.0,Random,1120010151.0,Random,1320060251.0,Random,0.0,path_fly_close_small_029,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1310030151.0,Jump,path_grd_far_small_032,,1120010151.0,Drop,1120010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004015,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,1320010151.0,path_grd_mid_small_073,1120010151,Drop,path_grd_far_elite1_803,3.0,3220010151.0,Jump,path_grd_mid_small_070,6.0,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,1320010251.0,Drop,path_grd_far_small_044,5.0,3220070151.0,Jump,2220040151.0,Jump,2220040151.0,Jump,2220040151.0,Jump,0,27,30,,1120010151.0,Drop,3220070151.0,Drop,2220040151.0,Dash,3220010151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,0.0,path_grd_far_elite1_803,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Drop,3320020251.0,Drop,path_fly_mid_small_030,10.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,2310010251.0,Drop,,path_grd_mid_elite1_802,3.0,3220010151.0,Dash,3220010151.0,Dash,3220070151.0,Drop,1320010151.0,Drop,path_grd_far_small_044,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,9.0,,,,,,,,,,
6004016,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1320010151.0,path_grd_far_small_003,1220030151,Drop,path_fly_close_small_007,,1210010151.0,Normal,path_grd_mid_small_055,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,path_fly_close_small_007,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,18,12,6,,1220030151.0,Drop,1120010151.0,Jump,1120010151.0,Jump,1210010151.0,Normal,1210010151.0,Normal,1310020251.0,Normal,0.0,path_grd_mid_small_005,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1320010151.0,Drop,path_fly_close_small_007,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004017,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1310010151.0,path_fly_close_small_029,1210030151,Jump,path_grd_far_small_050,,1120010151.0,Drop,path_fly_mid_small_008,,1210020151.0,Jump,1210020151.0,Jump,1210010151.0,Normal,1210010151.0,Normal,path_grd_mid_small_011,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,6,24,6,,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1120010151.0,Drop,1220010151.0,Drop,1320040251.0,Drop,0.0,path_fly_mid_small_033,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1310010151.0,Drop,path_grd_mid_small_011,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004018,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,2320020151.0,path_grd_close_small_054,1220040151,Drop,path_grd_mid_elite1_802,,1220040151.0,Dash,path_fly_close_small_049,5.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,path_grd_mid_small_043,12.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,12,36,0,,1220040151.0,Drop,1220040151.0,Drop,3320040251.0,Drop,1220040151.0,Dash,2220050151.0,Drop,2320060251.0,Drop,0.0,path_grd_mid_elite3_811,1220040151.0,Dash,3320040251.0,Drop,3320040251.0,Drop,2320020151.0,Drop,path_grd_mid_small_043,10.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,,path_fly_mid_small_050,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,,,,,,,,,,,,,,,,,,,,
6004019,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforest_003,point_fly_cityforest_003,sbg_cityforest_003,CityForest,Day,ibg_cityforest_001,1310020151.0,path_grd_far_small_003,1120010151,Jump,path_fly_far_small_022,,1210010151.0,Jump,path_grd_mid_small_011,,1220050151.0,Jump,1220050151.0,Jump,1220020151.0,Drop,1220020151.0,Drop,path_fly_mid_small_021,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,6,16,14,,1120010151.0,Jump,1220010151.0,Drop,1220010151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,1310020251.0,Drop,0.0,path_fly_close_small_001,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1310020151.0,Jump,path_fly_mid_small_021,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
