stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6220048,wave_tower_elysion_001,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_mid_special_025,3120010111,Jump,3120010111.0,Jump,3220050111.0,Dash,2220040111.0,Dash,path_grd_close_small_048,12.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,path_grd_mid_small_037,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,path_fly_mid_elite1_802,2.0,2210020111.0,Drop,2210020111.0,Drop,3210030111.0,Drop,1310040211.0,Drop,path_grd_close_small_036,10.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,2220040111.0,Dash,18,51,0,path_grd_mid_small_043,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,10.0,path_fly_close_small_032,5.0,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,20,path_grd_mid_small_040,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Dash,,path_fly_mid_elite1_802,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Normal,2310020111.0,Normal,
6220049,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310020111.0,path_fly_mid_small_039,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_special_025,7.0,3120010111.0,Jump,3120010111.0,Jump,1220030111.0,Drop,1320010211.0,Drop,path_grd_far_small_044,1220030111.0,Dash,1220030111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,path_fly_mid_elite1_802,0.0,1210020111.0,Dash,1210020111.0,Dash,3210030111.0,Drop,2310020111.0,Drop,path_grd_far_small_071,7.0,1220030111.0,Jump,1220030111.0,Jump,1220030111.0,Jump,2220040111.0,Jump,0,30,12,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220050,wave_tower_elysion_001,Campaign,180,6,False,False,point_grd_gravedigger_01,point_fly_gravedigger_01,sbg_gravedigger_001,gravedigger,Day,ibg_cityforestunder_001,3520020151.0,b_grd_gravedigger_01,3520020151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220051,wave_tower_elysion_001,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3310010141.0,path_fly_close_special_044,1110010141,Drop,1110010141.0,Drop,1110010141.0,Drop,1310020241.0,Drop,path_fly_mid_small_042,12.0,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,path_grd_close_special_064,2120010141.0,Jump,2120010141.0,Jump,2120010141.0,Jump,2120010141.0,Jump,path_fly_close_special_044,0.0,1110010141.0,Jump,1110010141.0,Jump,2210010141.0,Drop,3310010141.0,Drop,path_fly_close_small_029,11.0,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,66,6,0,path_fly_close_special_046,5.0,1110010141.0,Dash,1110010141.0,Dash,1110010141.0,Dash,1110010141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220052,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3310020141.0,path_grd_far_small_003,2220030141,Drop,2220030141.0,Drop,3220070141.0,Dash,3220070141.0,Dash,path_grd_mid_elite1_802,6.0,2220030141.0,Drop,2220030141.0,Drop,3220070141.0,Drop,3320060241.0,Drop,path_grd_far_small_044,2220030141.0,Dash,2220030141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,path_fly_mid_special_047,0.0,2110010141.0,Dash,2110010141.0,Dash,3210040141.0,Drop,3310020141.0,Drop,path_grd_far_small_044,9.0,2220030141.0,Dash,2220030141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,0,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220053,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320060141.0,path_grd_mid_small_070,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_mid_small_039,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,1310010241.0,Dash,path_grd_mid_small_034,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,2220050141.0,Dash,path_grd_mid_small_068,0.0,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_037,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Normal,0,30,0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220054,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,1320060141.0,path_grd_mid_small_055,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Drop,path_grd_close_elite1_801,7.0,2220010141.0,Dash,2220010141.0,Dash,1220050141.0,Drop,1320060241.0,Drop,path_grd_close_small_010,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_grd_close_elite1_801,0.0,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_073,6.0,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220055,wave_tower_elysion_001,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320030141.0,path_fly_mid_small_024,3210010141,Drop,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,path_grd_mid_elite2_805,,3220040141.0,Jump,3220040141.0,Jump,2320050241.0,Jump,2320050241.0,Jump,path_grd_far_small_071,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220070141.0,Dash,path_grd_mid_small_043,11.0,3220040141.0,Dash,2220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_grd_mid_elite3_814,0.0,3220040141.0,Dash,2320010241.0,Dash,2320010241.0,Dash,1320030141.0,Drop,0,42,6,path_fly_mid_small_053,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Dash,,path_grd_mid_small_049,,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220070141.0,Drop,,,,,,,,,,,,,,,,,,,,,
6220056,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320040141.0,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,1320040241.0,Drop,path_grd_far_small_071,7.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,path_grd_mid_small_012,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220020141.0,Dash,path_grd_mid_small_055,0.0,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,1320040141.0,Drop,path_grd_far_special_066,,2220030141.0,Dash,2220030141.0,Dash,3220060141.0,Drop,3220060141.0,Drop,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220057,wave_tower_elysion_001,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_close_small_042,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_grd_close_small_051,,1220010141.0,Jump,1220050141.0,Jump,1220010141.0,Jump,1220050141.0,Jump,path_grd_mid_small_070,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220050141.0,Drop,path_grd_mid_special_025,3.0,3120010141.0,Jump,3120010141.0,Jump,1220040141.0,Drop,1320030241.0,Drop,path_fly_mid_small_030,10.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,27,39,0,path_grd_mid_small_070,8.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,2220040141.0,Jump,,path_grd_close_small_051,,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,normal,path_grd_mid_small_075,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,,path_grd_close_elite1_801,1220010141.0,Jump,1220010141.0,Jump,1220050141.0,Drop,1320030141.0,Drop,7.0
6220058,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3320060141.0,path_grd_mid_small_002,2220020141,Drop,2220020141.0,Drop,1220050141.0,Dash,1220050141.0,Dash,path_grd_close_elite1_801,7.0,2220020141.0,Dash,2220020141.0,Dash,1220050141.0,Drop,3320060241.0,Drop,path_fly_mid_small_050,1210040141.0,Dash,1210040141.0,Dash,1210040141.0,Dash,3210040141.0,Drop,path_grd_close_small_048,,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,path_grd_mid_elite1_802,0.0,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Drop,3320060141.0,Drop,21,21,0,path_grd_close_small_051,6.0,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220059,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1310020141.0,path_fly_mid_small_036,3210020141,Dash,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,path_grd_close_elite1_801,6.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,3320010241.0,Drop,path_grd_mid_small_058,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_fly_close_elite1_801,0.0,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Drop,1310020141.0,Drop,path_grd_close_special_064,6.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Drop,2220040141.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220060,wave_tower_elysion_001,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,2420040111.0,path_grd_mid_centurion_902,2420040111,Normal,,,,,,,path_grd_mid_small_002,,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,path_fly_mid_elite2_808,3110010111.0,Drop,3110010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,path_grd_close_elite1_801,4.0,1220040111.0,Dash,2120010111.0,Dash,2120010111.0,Jump,2320070211.0,Jump,path_grd_close_small_036,3.0,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,15,28,0,path_fly_mid_small_008,,1210010111.0,Jump,1210010111.0,Jump,1110010111.0,Jump,1110010111.0,Jump,4.0,path_grd_mid_small_011,3.0,2120010111.0,Drop,2120010111.0,Drop,1120010111.0,Drop,1320030211.0,Drop,,,,,,,,,,,,,,,,,,,,,
6220061,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320040121.0,path_grd_close_small_042,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,path_grd_mid_elite1_802,6.0,1220010121.0,Jump,1220010121.0,Jump,3220020121.0,Drop,3320010221.0,Drop,path_grd_close_special_064,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,path_grd_mid_special_025,0.0,1220010121.0,Jump,1220010121.0,Jump,2220040121.0,Drop,3320040121.0,Drop,path_grd_close_small_042,8.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,27,30,0,path_grd_mid_small_012,,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220062,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320050121.0,path_grd_close_small_048,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_069,,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Drop,path_fly_mid_small_039,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,path_grd_close_elite1_801,0.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320050121.0,Drop,path_grd_close_special_064,6.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,42,6,0,path_grd_close_small_042,3.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220063,wave_tower_elysion_001,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3310010121.0,path_fly_mid_special_047,2110010121,Dash,2110010121.0,Dash,2110010121.0,Drop,1310020221.0,Drop,path_fly_mid_small_036,12.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_grd_mid_special_025,3120010121.0,Drop,3120010121.0,Drop,3120010121.0,Drop,3120010121.0,Drop,path_fly_mid_special_016,0.0,2110010121.0,Jump,2110010121.0,Jump,3210010121.0,Drop,3310010121.0,Drop,path_fly_mid_small_042,11.0,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,15,57,0,path_fly_close_special_044,5.0,2110010121.0,Drop,2110010121.0,Drop,2110010121.0,Drop,2110010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220064,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3320070121.0,path_grd_mid_small_002,2220030121,Jump,2220030121.0,Jump,2220030121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,7.0,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Dash,path_grd_far_small_053,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_grd_mid_elite1_802,0.0,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,3320070121.0,Drop,path_grd_far_small_044,,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220065,wave_tower_elysion_001,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320020121.0,path_grd_close_small_067,1220030121,Dash,1220030121.0,Dash,1220050121.0,Drop,2320020221.0,Drop,path_fly_mid_elite1_802,5.0,1210020121.0,Dash,1210020121.0,Dash,3210040121.0,Drop,1310010221.0,Drop,path_grd_close_elite1_801,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,2220040121.0,Dash,1220050121.0,Dash,2220040121.0,Dash,path_grd_close_small_048,,1220050121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,2220040121.0,Drop,27,36,0,path_grd_mid_elite2_808,0.0,1220030121.0,Dash,1220030121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,8.0,path_grd_close_small_067,4.0,1220050121.0,Jump,1220050121.0,Jump,2220040121.0,Drop,2320020121.0,Drop,,path_grd_mid_small_049,1220030121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,,path_grd_mid_small_043,1220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2220040121.0,Dash,3.0
6220066,wave_tower_elysion_001,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_grd_far_small_044,3220050121,Dash,3220070121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,path_grd_mid_special_025,12.0,3120010121.0,Drop,3120010121.0,Drop,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_038,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,path_grd_mid_elite1_802,2.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,1320030221.0,Drop,path_grd_far_small_053,11.0,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,0,45,27,path_fly_mid_special_047,,2110010121.0,Jump,2110010121.0,Jump,3210020121.0,Normal,3210020121.0,Normal,10.0,path_grd_mid_small_075,12.0,3220050121.0,Jump,3220070121.0,Jump,3220050121.0,Jump,3220070121.0,Jump,20,path_grd_far_elite1_803,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Jump,1320010121.0,Jump,,,,,,,,,,,
6220067,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320020121.0,path_grd_mid_small_070,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,path_fly_mid_small_008,7.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2310010221.0,Dash,path_grd_close_small_036,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite1_802,0.0,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320020121.0,Drop,path_fly_mid_small_030,7.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Dash,6,27,0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220068,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320040121.0,path_grd_close_small_001,1220020121,Drop,1220020121.0,Drop,1220030121.0,Dash,1220030121.0,Dash,path_grd_mid_elite1_802,7.0,1120010121.0,Jump,1120010121.0,Jump,1220020121.0,Drop,2320050221.0,Drop,path_fly_mid_small_053,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Dash,path_grd_mid_special_065,0.0,1120010121.0,Dash,1120010121.0,Dash,1220030121.0,Drop,1320040121.0,Drop,path_grd_far_small_071,11.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,3220020121.0,Dash,6,30,6,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220069,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320030121.0,path_grd_mid_small_043,1220010121,Dash,1220010121.0,Dash,3220060121.0,Jump,3220060121.0,Jump,path_grd_far_small_071,6.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2320030221.0,Dash,path_fly_mid_small_039,1210010121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,1210030121.0,Drop,path_grd_far_elite1_803,0.0,3220060121.0,Jump,3220060121.0,Jump,1220010121.0,Drop,1320030121.0,Drop,path_fly_mid_small_030,,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,1210030121.0,Drop,0,18,15,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220070,wave_tower_elysion_001,Campaign,180,5,False,False,point_grd_blacksmith_01,point_fly_blacksmith_01,sbg_cityforestunderbbg003_001,CityForestUnder,Day,ibg_cityforestunder_001,1520030111.0,b_grd_blacksmith_01,1520030111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220071,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1310010131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,1220030131.0,Drop,1320030231.0,Drop,path_fly_far_elite1_803,12.0,1110010131.0,Dash,1110010131.0,Dash,1210010131.0,Drop,1210040131.0,Drop,path_fly_mid_special_016,1110010131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,path_fly_far_special_045,0.0,1110010131.0,Drop,1110010131.0,Drop,3210030131.0,Dash,1310010131.0,Drop,path_grd_mid_special_065,11.0,1120010131.0,Dash,1120010131.0,Dash,1220030131.0,Jump,2220040131.0,Jump,0,60,24,path_fly_mid_special_016,7.0,1110010131.0,Drop,1110010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220072,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3310010131.0,path_grd_mid_small_037,3220060131,Dash,2220040131.0,Dash,3220060131.0,Dash,1320040231.0,Dash,path_grd_far_small_041,7.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_fly_far_small_031,1210010131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,3210030131.0,Drop,path_fly_mid_elite2_805,0.0,1210010131.0,Jump,1210010131.0,Jump,3210030131.0,Drop,3310010131.0,Drop,path_grd_far_small_044,,3220060131.0,Dash,2220040131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220073,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320020131.0,path_grd_close_small_051,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,7.0,3120010131.0,Jump,3120010131.0,Jump,3220070131.0,Drop,3320020231.0,Drop,path_grd_mid_small_049,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,path_grd_close_small_042,11.0,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Dash,3120010131.0,Dash,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320020131.0,Drop,18,24,0,path_grd_close_small_069,5.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
